qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN5317_c0_g1_i19.p1	Spodoptera|XP_035430907.2	24.000	50	38	0	11	60	339	234	283	562	0.57	23.5	14.7493	8.8968
TRINITY_DN1922_c0_g1_i1.p1	Spodoptera|XP_035449447.2	28.333	60	40	1	47	106	152	486	542	547	0.95	21.2	39.4737	10.9689
TRINITY_DN15150_c0_g1_i2.p1	Bmori|XP_004933503.2	37.209	43	20	1	592	627	753	102	144	581	0.94	23.9	5.71049	7.40103
TRINITY_DN11732_c0_g1_i1.p1	Bmori|NP_001177297.1	29.268	41	29	0	85	125	221	437	477	526	0.66	22.3	18.552	7.79468
TRINITY_DN697_c0_g1_i2.p1	Spodoptera|XP_035449447.2	35.556	45	27	2	423	467	495	457	499	547	0.14	26.2	9.09091	8.22669
TRINITY_DN697_c0_g1_i2.p1	Bmori|XP_062527686.1	35.417	48	28	2	420	467	495	452	496	545	0.75	23.9	9.69697	8.80734
TRINITY_DN697_c0_g1_i2.p1	Spodoptera|XP_035435877.2	24.786	117	68	5	350	452	495	405	515	585	0.97	23.5	23.6364	20
TRINITY_DN26658_c0_g2_i1.p1	Bmori|XP_012549721.1	26.087	69	35	2	46	114	160	472	524	740	0.68	21.9	43.125	9.32432
TRINITY_DN283_c1_g1_i2.p1	Bmori|XP_004924612.2	45.833	24	13	0	101	124	696	299	322	550	0.30	25.4	3.44828	4.36364
TRINITY_DN5456_c0_g1_i2.p1	Bmori|NP_001037027.1	23.438	64	46	1	57	120	214	441	501	570	0.88	21.9	29.9065	11.2281
TRINITY_DN33002_c0_g1_i1.p1	Spodoptera|XP_035435877.2	40.909	22	13	0	73	94	139	127	148	585	0.21	23.1	15.8273	3.76068
TRINITY_DN33002_c0_g1_i1.p1	Bmori|NP_001037027.1	34.211	38	19	2	108	139	139	329	366	570	0.50	21.9	27.3381	6.66667
TRINITY_DN30778_c0_g3_i1.p1	Bmori|XP_062526727.1	34.146	41	23	2	118	157	167	334	371	533	0.86	21.6	24.5509	7.69231
TRINITY_DN24134_c0_g2_i2.p1	Bmori|XP_004933503.2	46.154	26	11	1	135	160	214	477	499	581	0.97	21.9	12.1495	4.47504
TRINITY_DN24134_c0_g2_i2.p1	Bmori|XP_062527686.1	29.412	51	34	1	75	125	214	464	512	545	0.99	21.9	23.8318	9.3578
TRINITY_DN698_c0_g1_i1.p1	Spodoptera|XP_050549265.1	31.343	67	34	3	95	149	283	274	340	532	0.24	24.3	23.6749	12.594
TRINITY_DN17533_c0_g1_i1.p1	Spodoptera|XP_035430420.2	32.000	25	17	0	57	81	111	358	382	554	0.49	21.6	22.5225	4.51264
TRINITY_DN52884_c0_g1_i1.p1	Spodoptera|XP_035442586.2	63.636	11	4	0	46	56	110	487	497	553	0.22	22.3	10	1.98915
TRINITY_DN5019_c1_g1_i2.p1	Bmori|XP_004933503.2	32.000	25	17	0	5	29	144	385	409	581	0.82	21.2	17.3611	4.30293
TRINITY_DN3607_c0_g1_i1.p1	Spodoptera|XP_050549265.1	24.194	62	43	1	304	365	433	383	440	532	0.60	23.9	14.3187	11.6541
TRINITY_DN37932_c0_g1_i1.p1	Spodoptera|XP_035459067.2	29.167	48	26	2	40	87	100	412	451	546	0.036	24.6	48	8.79121
TRINITY_DN37932_c0_g1_i1.p1	Spodoptera|XP_050551513.1	47.059	17	9	0	4	20	100	123	139	589	0.56	21.2	17	2.88625
TRINITY_DN1468_c2_g1_i13.p1	Bmori|NP_001177297.1	47.059	17	9	0	116	132	593	398	414	526	0.25	25.4	2.86678	3.23194
TRINITY_DN20717_c0_g1_i2.p1	Spodoptera|XP_035435877.2	34.783	23	15	0	44	66	137	181	203	585	0.70	21.6	16.7883	3.93162
TRINITY_DN29022_c0_g1_i1.p1	Spodoptera|XP_035449450.2	31.707	41	27	1	58	98	303	422	461	547	0.009	28.9	13.5314	7.49543
TRINITY_DN88_c3_g1_i10.p1	Bmori|XP_062526727.1	34.615	26	17	0	128	153	239	351	376	533	0.99	21.9	10.8787	4.87805
TRINITY_DN25885_c0_g1_i1.p1	Bmori|XP_012549721.1	52.632	19	9	0	91	109	204	227	245	740	0.085	25.0	9.31373	2.56757
TRINITY_DN25885_c0_g1_i1.p1	Bmori|NP_001040466.1	52.632	19	9	0	91	109	204	243	261	756	0.085	25.0	9.31373	2.51323
TRINITY_DN25604_c0_g1_i1.p1	Spodoptera|XP_035444718.2	26.667	60	38	2	16	73	146	64	119	532	0.081	24.3	41.0959	11.2782
TRINITY_DN21094_c0_g1_i2.p1	Bmori|XP_004924611.1	46.429	28	13	1	7	34	137	488	513	555	0.80	21.2	20.438	5.04505
TRINITY_DN4683_c0_g1_i1.p1	Bmori|XP_004924613.1	35.714	28	18	0	237	264	494	507	534	567	0.76	23.9	5.66802	4.93827
TRINITY_DN4683_c0_g2_i1.p1	Bmori|XP_004933450.1	29.730	37	25	1	52	88	275	418	453	580	0.57	23.1	13.4545	6.37931
TRINITY_DN580_c0_g2_i7.p1	Spodoptera|XP_035451693.2	28.125	32	23	0	350	381	546	167	198	528	0.46	24.6	5.86081	6.06061
TRINITY_DN4683_c0_g3_i2.p1	Bmori|XP_004924613.1	35.714	28	18	0	237	264	494	507	534	567	0.76	23.9	5.66802	4.93827
TRINITY_DN580_c0_g3_i2.p1	Bmori|NP_001121786.1	20.000	30	24	0	354	383	545	170	199	650	0.61	24.3	5.50459	4.61538
TRINITY_DN580_c0_g3_i2.p1	Spodoptera|XP_035451693.2	28.571	28	20	0	357	384	545	171	198	528	0.89	23.5	5.13761	5.30303
TRINITY_DN3770_c0_g1_i1.p1	Bmori|XP_062526727.1	28.846	52	36	1	521	572	592	61	111	533	0.31	25.0	8.78378	9.7561
TRINITY_DN3770_c0_g1_i1.p1	Bmori|XP_037869459.1	28.846	52	36	1	521	572	592	61	111	533	0.33	25.0	8.78378	9.7561
TRINITY_DN3770_c0_g1_i1.p1	Bmori|XP_037869367.1	28.846	52	36	1	521	572	592	61	111	533	0.38	25.0	8.78378	9.7561
TRINITY_DN9570_c0_g1_i10.p1	Spodoptera|XP_035435877.2	25.926	81	49	2	550	620	884	505	584	585	0.29	25.8	9.1629	13.8462
TRINITY_DN9570_c0_g1_i10.p1	Bmori|NP_001177297.1	19.380	129	98	3	410	538	884	277	399	526	0.45	25.4	14.5928	24.5247
TRINITY_DN59318_c0_g1_i1.p1	Spodoptera|XP_050560005.1	66.667	12	4	0	18	29	103	502	513	570	0.27	21.9	11.6505	2.10526
TRINITY_DN59318_c0_g1_i1.p1	Spodoptera|XP_035430907.2	22.105	95	63	4	1	92	103	302	388	562	0.96	20.4	92.233	16.9039
TRINITY_DN3747_c0_g1_i1.p1	Bmori|NP_001037027.1	40.476	42	15	2	81	121	163	284	316	570	0.35	22.7	25.7669	7.36842
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035456134.2	23.529	85	55	4	143	227	344	266	340	844	0.016	28.5	24.7093	10.0711
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035456135.2	23.529	85	55	4	143	227	344	172	246	750	0.017	28.5	24.7093	11.3333
TRINITY_DN13580_c0_g1_i1.p1	Bmori|NP_001040466.1	22.892	83	51	3	143	225	344	173	242	756	0.018	28.5	24.1279	10.9788
TRINITY_DN13580_c0_g1_i1.p1	Bmori|XP_012549721.1	22.892	83	51	3	143	225	344	157	226	740	0.019	28.1	24.1279	11.2162
TRINITY_DN13580_c0_g1_i1.p1	Bmori|NP_001116814.1	33.333	42	27	1	78	119	344	275	315	545	0.034	27.3	12.2093	7.70642
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035444718.2	30.769	39	23	1	136	174	344	152	186	532	0.13	25.4	11.3372	7.33083
TRINITY_DN13580_c0_g1_i1.p1	Bmori|NP_001268820.1	29.167	72	43	3	95	158	344	114	185	531	0.18	25.0	20.9302	13.5593
TRINITY_DN13580_c0_g1_i1.p1	Bmori|NP_001104822.1	35.714	28	15	1	143	170	344	156	180	535	0.34	24.3	8.13953	5.23364
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035459067.2	29.630	54	32	2	136	189	344	161	208	546	0.35	24.3	15.6977	9.89011
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_050551626.1	32.258	31	17	1	142	172	344	719	745	1092	0.50	23.9	9.01163	2.83883
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_050551626.1	27.660	47	28	2	142	188	344	168	208	1092	0.78	23.1	13.6628	4.30403
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035435407.2	30.556	36	21	1	143	178	344	183	214	583	0.57	23.5	10.4651	6.17496
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_050553323.1	34.375	32	17	1	143	174	344	173	200	565	0.95	22.7	9.30233	5.66372
TRINITY_DN13580_c0_g1_i1.p1	Bmori|XP_062526066.1	28.571	56	33	1	59	107	344	401	456	558	0.98	22.7	16.2791	10.0358
TRINITY_DN3049_c0_g1_i1.p1	Bmori|NP_001121786.1	30.000	60	42	0	45	104	105	590	649	650	7.71e-05	32.3	57.1429	9.23077
TRINITY_DN11708_c0_g1_i12.p1	Spodoptera|XP_035430907.2	31.765	85	53	3	152	236	269	161	240	562	0.036	26.9	31.5985	15.1246
TRINITY_DN11708_c0_g1_i12.p1	Spodoptera|XP_035430264.2	30.588	85	54	3	152	236	269	162	241	562	0.071	25.8	31.5985	15.1246
TRINITY_DN59457_c0_g1_i1.p1	Spodoptera|XP_035438336.2	32.258	31	21	0	136	166	168	315	345	553	0.26	23.1	18.4524	5.60579
TRINITY_DN59457_c0_g1_i1.p1	Bmori|XP_004933503.2	24.528	106	58	4	64	153	168	245	344	581	0.54	22.3	63.0952	18.2444
TRINITY_DN59457_c0_g1_i1.p1	Spodoptera|XP_035456135.2	26.923	52	27	1	14	65	168	607	647	750	0.55	22.3	30.9524	6.93333
TRINITY_DN59457_c0_g1_i1.p1	Spodoptera|XP_035449447.2	31.707	41	27	1	11	50	168	250	290	547	0.60	21.9	24.4048	7.49543
TRINITY_DN3565_c5_g1_i4.p1	Bmori|NP_001177297.1	34.375	32	21	0	29	60	102	236	267	526	0.038	24.6	31.3725	6.08365
TRINITY_DN16876_c0_g1_i1.p1	Spodoptera|XP_035456135.2	58.824	17	7	0	396	412	413	392	408	750	0.70	23.5	4.11622	2.26667
TRINITY_DN16876_c0_g1_i1.p1	Spodoptera|XP_035456134.2	58.824	17	7	0	396	412	413	486	502	844	0.70	23.5	4.11622	2.01422
TRINITY_DN16876_c0_g1_i1.p1	Spodoptera|XP_035429431.2	28.125	32	23	0	87	118	413	186	217	553	0.79	23.5	7.74818	5.78662
TRINITY_DN16876_c0_g2_i1.p1	Bmori|XP_004933450.1	30.000	40	26	1	82	121	169	384	421	580	0.46	22.3	23.6686	6.89655
TRINITY_DN33397_c0_g1_i1.p1	Bmori|NP_001177297.1	52.000	25	10	1	158	182	346	367	389	526	0.94	22.7	7.22543	4.75285
TRINITY_DN33397_c0_g1_i1.p1	Spodoptera|XP_035450368.2	42.857	28	12	1	48	71	346	466	493	538	0.96	22.7	8.09249	5.20446
TRINITY_DN4542_c0_g1_i1.p1	Bmori|XP_062526066.1	39.130	23	14	0	281	303	335	382	404	558	0.50	23.5	6.86567	4.12186
TRINITY_DN23220_c0_g1_i1.p1	Bmori|XP_004932947.1	21.622	185	121	6	36	202	804	272	450	533	0.31	25.8	23.01	34.7092
TRINITY_DN23220_c0_g1_i1.p1	Bmori|NP_001268820.1	38.710	31	19	0	346	376	804	401	431	531	0.77	24.3	3.85572	5.83804
TRINITY_DN3189_c0_g1_i1.p1	Spodoptera|XP_050551626.1	28.125	64	35	2	18	78	163	70	125	1092	0.34	22.7	39.2638	5.86081
TRINITY_DN13697_c0_g1_i1.p1	Bmori|XP_062527686.1	23.611	72	43	2	122	183	338	351	420	545	0.69	23.1	21.3018	13.211
TRINITY_DN51947_c0_g1_i1.p1	Spodoptera|XP_050553323.1	27.451	51	35	1	304	354	480	460	508	565	0.70	23.9	10.625	9.02655
TRINITY_DN12086_c0_g2_i1.p1	Bmori|NP_001104822.1	27.397	73	48	2	200	269	876	317	387	535	0.87	24.3	8.33333	13.6449
TRINITY_DN7163_c0_g1_i1.p1	Spodoptera|XP_035450368.2	27.381	84	52	3	256	337	490	114	190	538	0.33	25.0	17.1429	15.6134
TRINITY_DN22826_c1_g3_i2.p1	Spodoptera|XP_035452555.2	35.000	20	13	0	116	135	204	448	467	627	0.67	22.3	9.80392	3.18979
TRINITY_DN17648_c0_g1_i1.p2	Bmori|NP_001121786.1	52.000	25	11	1	59	82	112	307	331	650	0.046	24.6	22.3214	3.84615
TRINITY_DN10935_c0_g1_i1.p1	Spodoptera|XP_050551513.1	29.787	47	31	1	76	122	191	476	520	589	0.17	24.3	24.6073	7.97963
TRINITY_DN20180_c0_g1_i2.p1	Bmori|NP_001040466.1	32.653	49	33	0	194	242	1019	576	624	756	0.50	25.4	4.80864	6.48148
TRINITY_DN20180_c0_g1_i2.p1	Bmori|XP_012549721.1	42.308	26	15	0	217	242	1019	583	608	740	0.72	25.0	2.55152	3.51351
TRINITY_DN1479_c0_g1_i5.p1	Bmori|XP_004932947.1	30.769	52	30	2	88	135	293	220	269	533	0.20	24.6	17.7474	9.7561
TRINITY_DN1479_c0_g1_i5.p1	Bmori|NP_001040174.1	31.746	63	35	4	62	121	293	262	319	540	0.46	23.5	21.5017	11.6667
TRINITY_DN14492_c0_g1_i2.p1	Spodoptera|XP_035435407.2	36.735	49	26	2	99	145	211	481	526	583	0.014	27.7	23.2227	8.4048
TRINITY_DN14492_c0_g1_i2.p1	Spodoptera|XP_035435407.2	30.435	23	16	0	176	198	211	391	413	583	0.65	22.3	10.9005	3.94511
TRINITY_DN14492_c0_g1_i2.p1	Bmori|XP_062526066.1	38.462	26	16	0	83	108	211	98	123	558	0.22	23.9	12.3223	4.6595
TRINITY_DN28922_c0_g1_i2.p1	Spodoptera|XP_035449447.2	29.870	77	47	3	291	360	415	24	100	547	0.34	24.6	18.5542	14.0768
TRINITY_DN60257_c0_g1_i1.p1	Spodoptera|XP_035444718.2	42.105	19	11	0	52	70	124	318	336	532	0.83	21.2	15.3226	3.57143
TRINITY_DN9132_c1_g2_i2.p1	Spodoptera|XP_050551513.1	37.500	24	15	0	16	39	108	340	363	589	0.75	20.8	22.2222	4.0747
TRINITY_DN9132_c1_g3_i1.p1	Bmori|XP_004933503.2	26.531	49	27	1	65	113	119	340	379	581	0.98	20.8	41.1765	8.43373
TRINITY_DN7978_c0_g1_i4.p1	Spodoptera|XP_050551626.1	40.000	25	15	0	105	129	198	533	557	1092	0.32	23.5	12.6263	2.28938
TRINITY_DN7978_c0_g1_i4.p1	Spodoptera|XP_050553323.1	17.722	79	65	0	75	153	198	375	453	565	0.55	22.7	39.899	13.9823
TRINITY_DN7978_c0_g2_i1.p1	Bmori|NP_001177297.1	22.152	158	99	7	90	245	551	341	476	526	0.34	25.0	28.6751	30.038
TRINITY_DN5297_c1_g1_i1.p1	Spodoptera|XP_035429431.2	36.585	41	18	2	81	121	564	374	406	553	0.47	24.6	7.2695	7.4141
TRINITY_DN5297_c1_g1_i1.p1	Spodoptera|XP_035442586.2	30.952	42	29	0	442	483	564	253	294	553	0.64	24.3	7.44681	7.59494
TRINITY_DN5297_c1_g1_i1.p1	Spodoptera|XP_050553603.1	38.235	34	20	1	81	114	564	375	407	554	0.93	23.5	6.02837	6.13718
TRINITY_DN2274_c0_g1_i4.p1	Bmori|XP_004932948.1	52.174	23	11	0	829	851	917	227	249	325	0.14	26.9	2.50818	7.07692
TRINITY_DN12782_c0_g1_i16.p1	Spodoptera|XP_050553323.1	30.612	49	32	2	26	74	158	514	560	565	0.20	23.5	31.0127	8.67257
TRINITY_DN31547_c0_g1_i1.p1	Bmori|NP_001104822.1	30.769	26	18	0	53	78	101	280	305	535	0.25	21.9	25.7426	4.85981
TRINITY_DN14612_c1_g1_i1.p1	Spodoptera|XP_050560005.1	41.667	24	14	0	252	275	337	336	359	570	0.25	24.6	7.12166	4.21053
TRINITY_DN13696_c0_g1_i2.p1	Bmori|NP_001268820.1	37.838	37	19	2	593	625	799	7	43	531	0.45	25.0	4.63079	6.96798
TRINITY_DN25_c9_g2_i1.p1	Spodoptera|XP_035450368.2	26.316	57	37	1	137	193	912	355	406	538	0.58	25.0	6.25	10.5948
TRINITY_DN1339_c0_g1_i2.p1	Spodoptera|XP_035430420.2	33.333	33	22	0	386	418	444	47	79	554	0.063	26.9	7.43243	5.95668
TRINITY_DN5313_c0_g1_i16.p1	Spodoptera|XP_035449447.2	32.000	25	17	0	156	180	327	282	306	547	0.19	25.0	7.64526	4.57038
TRINITY_DN7976_c0_g1_i1.p1	Spodoptera|XP_050553323.1	36.364	33	20	1	118	149	327	90	122	565	0.50	23.5	10.0917	5.84071
TRINITY_DN4400_c0_g1_i1.p1	Bmori|NP_001268820.1	50.000	20	10	0	3	22	99	317	336	531	0.33	21.6	20.202	3.76648
TRINITY_DN21069_c0_g1_i1.p1	Bmori|NP_001104822.1	38.710	31	19	0	434	464	510	362	392	535	0.43	24.6	6.07843	5.79439
TRINITY_DN21069_c0_g1_i1.p1	Spodoptera|XP_035451693.2	57.143	14	6	0	144	157	510	59	72	528	0.59	24.3	2.7451	2.65152
TRINITY_DN7278_c0_g1_i10.p1	Bmori|XP_004933450.1	31.034	58	30	3	240	287	320	148	205	580	0.72	23.1	18.125	10
TRINITY_DN3745_c0_g1_i2.p1	Spodoptera|XP_035442586.2	24.194	62	47	0	31	92	269	71	132	553	0.32	23.9	23.0483	11.2116
TRINITY_DN2134_c0_g1_i13.p1	Spodoptera|XP_035429431.2	36.364	33	21	0	126	158	714	349	381	553	0.54	24.6	4.62185	5.96745
TRINITY_DN8609_c0_g1_i2.p1	Bmori|XP_004933450.1	40.541	37	19	2	67	100	169	41	77	580	0.98	21.6	21.8935	6.37931
TRINITY_DN51388_c0_g1_i1.p1	Spodoptera|XP_035449631.1	31.343	67	37	4	27	88	108	498	560	567	0.46	21.6	62.037	11.8166
TRINITY_DN1325_c2_g1_i16.p1	Spodoptera|XP_035429431.2	29.032	62	34	1	59	110	254	299	360	553	0.86	22.3	24.4094	11.2116
TRINITY_DN59455_c0_g1_i1.p1	Bmori|XP_004932947.1	35.417	48	29	1	486	533	567	366	411	533	0.14	26.2	8.46561	9.00563
TRINITY_DN4383_c1_g2_i1.p1	Bmori|XP_004932947.1	28.049	82	50	3	99	176	225	288	364	533	0.33	23.5	36.4444	15.3846
TRINITY_DN37230_c0_g1_i1.p1	Spodoptera|XP_035435877.2	26.984	63	43	1	337	396	849	209	271	585	0.75	24.6	7.42049	10.7692
TRINITY_DN16874_c0_g1_i6.p1	Spodoptera|XP_035444718.2	54.545	22	10	0	37	58	108	433	454	532	1.36e-04	31.6	20.3704	4.13534
TRINITY_DN16874_c0_g1_i6.p1	Bmori|NP_001116814.1	28.767	73	42	4	33	101	108	439	505	545	0.22	22.3	67.5926	13.3945
TRINITY_DN16874_c0_g1_i6.p1	Bmori|XP_004932947.1	53.846	13	6	0	37	49	108	435	447	533	0.80	20.8	12.037	2.43902
TRINITY_DN12781_c0_g1_i11.p1	Spodoptera|XP_035430264.2	26.250	80	57	1	1449	1528	1689	162	239	562	0.34	26.6	4.73653	14.2349
TRINITY_DN5453_c0_g1_i1.p1	Bmori|XP_004933503.2	23.913	46	35	0	128	173	220	218	263	581	0.37	23.1	20.9091	7.91738
TRINITY_DN1360_c0_g1_i4.p1	Bmori|NP_001040466.1	30.000	40	26	1	191	228	444	537	576	756	0.45	24.3	9.00901	5.29101
TRINITY_DN1360_c0_g1_i4.p1	Spodoptera|XP_050551626.1	29.268	41	29	0	277	317	444	407	447	1092	0.51	24.3	9.23423	3.75458
TRINITY_DN47150_c0_g1_i1.p1	Bmori|XP_062526066.1	57.143	14	6	0	10	23	101	487	500	558	0.85	20.4	13.8614	2.50896
TRINITY_DN9404_c0_g1_i1.p1	Spodoptera|XP_050551626.1	25.439	114	72	5	67	174	1075	373	479	1092	0.36	26.2	10.6047	10.4396
TRINITY_DN9404_c0_g1_i1.p1	Spodoptera|XP_035452555.2	24.719	89	61	3	125	209	1075	143	229	627	0.50	25.4	8.27907	14.1946
TRINITY_DN9946_c1_g1_i11.p1	Bmori|XP_004933503.2	36.364	33	16	1	306	338	480	123	150	581	0.50	24.3	6.875	5.67986
TRINITY_DN24247_c0_g1_i2.p1	Spodoptera|XP_035456134.2	33.333	54	34	1	36	87	99	101	154	844	0.53	21.2	54.5455	6.3981
TRINITY_DN24247_c0_g1_i2.p1	Bmori|NP_001040174.1	39.130	23	14	0	21	43	99	33	55	540	0.90	20.4	23.2323	4.25926
TRINITY_DN14194_c1_g4_i1.p1	Spodoptera|XP_035451693.2	31.429	35	21	1	267	298	345	286	320	528	0.51	23.5	10.1449	6.62879
TRINITY_DN12084_c0_g1_i1.p1	Bmori|XP_004924612.2	47.619	21	9	1	4	24	175	29	47	550	0.35	22.7	12	3.81818
TRINITY_DN7161_c0_g1_i14.p1	Spodoptera|XP_050551626.1	29.688	64	42	2	16	76	309	257	320	1092	0.79	23.1	20.712	5.86081
TRINITY_DN3045_c0_g1_i5.p1	Bmori|XP_062526066.1	47.826	23	12	0	619	641	737	336	358	558	0.27	25.8	3.12076	4.12186
TRINITY_DN3045_c0_g1_i5.p1	Bmori|NP_001268820.1	35.135	37	20	1	540	572	737	7	43	531	0.36	25.4	5.02035	6.96798
TRINITY_DN96_c1_g1_i4.p1	Spodoptera|XP_035438336.2	20.690	58	46	0	636	693	992	492	549	553	0.53	25.4	5.84677	10.4882
TRINITY_DN397_c1_g3_i1.p1	Spodoptera|XP_050553603.1	22.517	151	98	5	86	221	589	299	445	554	0.83	23.9	25.6367	27.2563
TRINITY_DN33254_c0_g1_i1.p1	Spodoptera|XP_035442586.2	46.429	28	14	1	93	119	189	418	445	553	0.80	21.9	14.8148	5.06329
TRINITY_DN33254_c0_g1_i1.p1	Bmori|NP_001104822.1	25.676	74	53	1	78	151	189	329	400	535	0.95	21.6	39.1534	13.8318
TRINITY_DN7277_c0_g1_i2.p1	Bmori|NP_001037027.1	33.333	36	24	0	18	53	129	179	214	570	0.40	21.9	27.907	6.31579
TRINITY_DN20155_c0_g2_i1.p1	Spodoptera|XP_050551626.1	20.161	124	89	2	96	213	594	219	338	1092	0.82	23.9	20.8754	11.3553
TRINITY_DN942_c3_g2_i1.p1	Bmori|XP_062526727.1	30.189	53	29	2	232	280	496	197	245	533	0.44	24.6	10.6855	9.94371
TRINITY_DN30773_c0_g1_i1.p1	Spodoptera|XP_050551626.1	44.000	25	13	1	176	199	336	72	96	1092	0.49	23.9	7.44048	2.28938
TRINITY_DN2133_c0_g1_i17.p1	Bmori|NP_001040466.1	40.909	22	13	0	59	80	948	408	429	756	0.65	25.0	2.32068	2.91005
TRINITY_DN2133_c0_g1_i17.p1	Bmori|XP_012549721.1	40.909	22	13	0	59	80	948	392	413	740	0.65	25.0	2.32068	2.97297
TRINITY_DN8608_c0_g1_i6.p1	Spodoptera|XP_035444718.2	23.239	142	65	4	135	239	430	310	444	532	0.49	24.3	33.0233	26.6917
TRINITY_DN12618_c0_g1_i5.p1	Spodoptera|XP_035450368.2	55.556	18	8	0	92	109	582	493	510	538	0.028	28.5	3.09278	3.34572
TRINITY_DN38142_c0_g1_i1.p1	Spodoptera|XP_035449631.1	36.111	36	21	2	88	121	129	431	466	567	0.86	21.2	27.907	6.34921
TRINITY_DN38142_c0_g1_i1.p1	Spodoptera|XP_035452555.2	43.478	23	13	0	26	48	129	543	565	627	0.87	21.2	17.8295	3.66826
TRINITY_DN38142_c0_g2_i1.p1	Spodoptera|XP_035451693.2	33.333	30	20	0	267	296	312	305	334	528	0.76	23.1	9.61538	5.68182
TRINITY_DN55361_c0_g1_i1.p1	Spodoptera|XP_035435877.2	35.593	59	33	2	276	332	706	501	556	585	0.39	25.0	8.35694	10.0855
TRINITY_DN256_c1_g1_i1.p1	Spodoptera|XP_035459067.2	31.250	48	28	1	249	296	551	462	504	546	0.64	24.3	8.71143	8.79121
TRINITY_DN16873_c0_g3_i1.p1	Spodoptera|XP_035430420.2	33.333	33	20	1	146	176	474	113	145	554	0.77	23.5	6.96203	5.95668
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035450368.2	80.851	94	18	0	7	100	100	1	94	538	6.17e-50	157	94	17.4721
TRINITY_DN2272_c0_g2_i2.p1	Bmori|NP_001104822.1	70.652	92	27	0	7	98	100	1	92	535	2.61e-45	145	92	17.1963
TRINITY_DN2272_c0_g2_i2.p1	Bmori|XP_004932947.1	58.427	89	35	2	10	98	100	6	92	533	2.74e-31	107	89	16.6979
TRINITY_DN2272_c0_g2_i2.p1	Bmori|XP_012549721.1	51.724	87	41	1	10	96	100	7	92	740	1.26e-28	99.8	87	11.7568
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035456135.2	50.562	89	42	2	10	98	100	23	109	750	4.21e-28	98.2	89	11.8667
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035456134.2	50.562	89	42	2	10	98	100	117	203	844	4.24e-28	98.2	89	10.545
TRINITY_DN2272_c0_g2_i2.p1	Bmori|NP_001040466.1	50.575	87	42	1	10	96	100	23	108	756	1.02e-27	97.4	87	11.5079
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_050560005.1	45.652	92	49	1	8	98	100	20	111	570	6.74e-24	86.3	92	16.1404
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035444718.2	47.126	87	44	2	10	96	100	6	90	532	9.92e-24	85.9	87	16.3534
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035435877.2	44.086	93	48	2	10	98	100	27	119	585	4.50e-22	81.3	93	15.8974
TRINITY_DN2272_c0_g2_i2.p1	Bmori|NP_001040174.1	45.652	92	46	3	9	98	100	20	109	540	1.36e-21	79.7	92	17.037
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_050549265.1	46.739	92	45	3	9	98	100	4	93	532	1.59e-20	76.6	92	17.2932
TRINITY_DN2272_c0_g2_i2.p1	Bmori|XP_004933450.1	40.000	95	53	1	8	98	100	20	114	580	9.85e-20	74.3	95	16.3793
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035435407.2	36.275	102	60	2	1	98	100	17	117	583	1.65e-19	73.9	102	17.4957
TRINITY_DN2272_c0_g2_i2.p1	Bmori|XP_004933503.2	37.113	97	51	2	9	98	100	22	115	581	1.85e-19	73.6	97	16.6954
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035438336.2	48.611	72	35	1	28	99	100	28	97	553	4.26e-19	72.8	72	13.0199
TRINITY_DN2272_c0_g2_i2.p1	Bmori|NP_001037027.1	44.928	69	35	1	31	96	100	55	123	570	1.26e-17	68.6	69	12.1053
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035459067.2	43.182	88	42	4	9	96	100	24	103	546	2.69e-17	67.4	88	16.1172
TRINITY_DN2272_c0_g2_i2.p1	Bmori|XP_062526066.1	38.947	95	55	2	6	100	100	8	99	558	9.74e-17	65.9	95	17.0251
TRINITY_DN2272_c0_g2_i2.p1	Bmori|NP_001116814.1	41.111	90	45	3	9	98	100	24	105	545	1.09e-16	65.9	90	16.5138
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_050551513.1	37.634	93	53	2	8	96	100	28	119	589	1.17e-16	65.9	93	15.7895
TRINITY_DN2272_c0_g2_i2.p1	Spodoptera|XP_035442586.2	42.667	75	41	1	26	100	100	26	98	553	1.10e-15	63.2	75	13.5624
