qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN25885_c0_g1_i1.p1	Bmori|XP_037870978.1	35.135	37	21	1	161	197	204	201	234	281	0.008	28.5	18.1373	13.1673
TRINITY_DN25885_c0_g1_i1.p1	Spodoptera|XP_050550708.1	40.000	25	15	0	44	68	204	56	80	112	0.91	21.6	12.2549	22.3214
TRINITY_DN25604_c0_g1_i1.p1	Bmori|XP_062529502.1	31.481	54	36	1	37	89	146	303	356	538	0.29	23.1	36.9863	10.0372
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035455002.2	64.108	443	159	0	2	444	444	3	445	521	0.0	620	99.7748	85.0288
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035454998.2	66.818	440	144	2	7	444	444	8	447	521	0.0	615	99.0991	84.453
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035454642.2	58.916	443	176	3	2	444	444	6	442	518	0.0	563	99.7748	85.5212
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035454997.2	61.215	428	164	2	18	444	444	20	446	522	0.0	553	96.3964	81.9923
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050554451.1	59.441	429	172	2	16	444	444	15	441	516	0.0	541	96.6216	83.1395
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035454584.2	57.978	445	181	3	3	444	444	1	442	518	0.0	535	100.225	85.9073
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001135960.1	52.403	437	207	1	7	443	444	3	438	514	0.0	513	98.4234	85.0195
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243956.1	53.968	441	194	3	8	444	444	5	440	515	1.01e-177	500	99.3243	85.6311
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243957.1	53.440	436	202	1	8	443	444	5	439	515	2.00e-176	497	98.1982	84.6602
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243978.1	53.258	445	206	2	1	444	444	2	445	521	6.68e-176	496	100.225	85.4127
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243995.1	54.098	427	195	1	18	443	444	17	443	520	4.40e-175	493	96.1712	82.1154
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001040425.1	52.283	438	208	1	7	443	444	6	443	520	1.61e-171	484	98.6486	84.2308
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050550361.1	33.778	450	270	11	3	444	444	10	439	516	2.80e-69	221	101.351	87.2093
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035458622.2	33.491	424	233	10	1	403	444	1	396	508	4.52e-67	216	95.4955	83.4646
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001274756.1	31.674	442	269	12	16	444	444	13	434	508	6.25e-63	204	99.5495	87.0079
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243968.1	31.308	428	277	9	8	430	444	9	424	512	1.23e-61	201	96.3964	83.5938
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243980.1	29.358	436	283	11	19	440	444	17	441	520	3.95e-60	197	98.1982	83.8462
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035440285.2	28.571	455	288	12	3	439	444	7	442	521	3.78e-58	192	102.477	87.3321
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035434000.2	28.989	445	283	11	1	424	444	1	433	526	2.50e-57	190	100.225	84.6008
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_012550238.1	28.855	454	308	7	1	444	444	8	456	531	3.12e-57	190	102.252	85.4991
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_062527289.1	28.182	440	294	10	21	444	444	20	453	527	1.13e-56	188	99.0991	83.4915
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_062527289.1	38.462	39	23	1	16	54	444	104	141	527	0.62	24.3	8.78378	7.40038
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035452810.2	29.613	439	284	9	1	423	444	1	430	522	2.84e-56	187	98.8739	84.0996
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_062529502.1	29.384	422	278	9	33	444	444	33	444	538	2.90e-52	177	95.045	78.4387
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_012550236.1	30.193	467	287	12	1	444	444	1	451	517	5.13e-52	176	105.18	90.3288
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035437706.2	28.953	449	295	11	9	444	444	8	445	544	2.97e-51	174	101.126	82.5368
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050556017.1	31.111	450	268	15	19	444	444	537	968	1039	3.19e-50	175	101.351	43.3109
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050556017.1	31.778	450	265	15	19	444	444	18	449	1039	3.91e-48	169	101.351	43.3109
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243970.1	27.964	447	290	9	14	444	444	11	441	516	1.24e-48	166	100.676	86.6279
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001037040.1	29.825	456	292	13	3	444	444	5	446	520	8.67e-47	161	102.703	87.6923
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243973.1	26.682	446	308	10	8	444	444	3	438	536	2.40e-46	160	100.45	83.209
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035458586.2	27.193	456	305	9	1	444	444	1	441	516	5.70e-46	159	102.703	88.3721
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035452567.1	28.381	451	303	10	7	444	444	6	449	523	1.20e-45	158	101.577	86.2333
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_037875539.1	28.850	461	291	14	1	444	444	1	441	518	1.45e-45	158	103.829	88.9961
TRINITY_DN12505_c0_g1_i1.p1	Bmori|XP_062531495.1	28.633	461	292	15	1	444	444	1	441	517	9.40e-45	156	103.829	89.1683
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_035449983.2	26.157	432	300	10	22	444	444	20	441	539	5.53e-43	151	97.2973	80.1484
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050559575.1	26.711	453	306	12	4	444	444	3	441	520	3.53e-41	146	102.027	87.1154
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050559578.1	27.907	473	276	13	1	444	444	1	437	514	1.96e-40	144	106.532	92.0233
TRINITY_DN12505_c0_g1_i1.p1	Spodoptera|XP_050559218.1	26.835	436	290	12	23	440	444	27	451	530	7.72e-33	122	98.1982	82.2642
TRINITY_DN12505_c0_g1_i1.p1	Bmori|NP_001243974.1	25.000	464	287	12	6	442	444	14	443	511	2.98e-30	115	104.505	90.8023
TRINITY_DN580_c0_g1_i2.p1	Spodoptera|XP_035456846.2	21.905	210	148	8	150	358	557	58	252	504	0.007	30.8	37.702	41.6667
TRINITY_DN580_c0_g1_i2.p1	Bmori|XP_037874115.1	28.000	50	34	1	136	185	557	42	89	479	0.023	29.3	8.97666	10.4384
TRINITY_DN580_c0_g1_i2.p1	Spodoptera|XP_050552501.1	30.303	33	23	0	154	186	557	59	91	490	0.53	25.0	5.9246	6.73469
TRINITY_DN4683_c0_g2_i1.p1	Bmori|NP_001243957.1	23.810	63	46	1	182	242	275	135	197	515	0.53	23.5	22.9091	12.233
TRINITY_DN580_c0_g2_i7.p1	Spodoptera|XP_035456846.2	24.038	208	136	10	133	330	546	53	248	504	6.61e-06	40.4	38.0952	41.2698
TRINITY_DN580_c0_g2_i7.p1	Bmori|XP_004923500.1	20.290	207	153	5	133	334	546	53	252	503	1.83e-05	39.3	37.9121	41.1531
TRINITY_DN580_c0_g2_i7.p1	Bmori|XP_037874115.1	33.333	39	26	0	133	171	546	49	87	479	0.067	27.7	7.14286	8.14196
TRINITY_DN580_c0_g3_i2.p1	Bmori|XP_004923500.1	24.762	210	115	7	142	326	545	53	244	503	4.68e-05	37.7	38.5321	41.7495
TRINITY_DN580_c0_g3_i2.p1	Bmori|XP_004923500.1	38.235	34	20	1	213	246	545	380	412	503	0.48	25.0	6.23853	6.75944
TRINITY_DN580_c0_g3_i2.p1	Spodoptera|XP_035456846.2	22.849	337	207	14	173	470	545	80	402	504	4.38e-04	34.7	61.8349	66.8651
TRINITY_DN580_c0_g3_i2.p1	Spodoptera|XP_035456846.2	38.235	34	20	1	213	246	545	380	412	504	0.64	24.6	6.23853	6.74603
TRINITY_DN580_c0_g3_i2.p1	Bmori|XP_037874115.1	20.807	322	209	10	141	426	545	48	359	479	0.001	33.1	59.0826	67.2234
TRINITY_DN580_c0_g3_i2.p1	Spodoptera|XP_050552501.1	43.333	30	17	0	151	180	545	59	88	490	0.038	28.5	5.50459	6.12245
TRINITY_DN9570_c0_g1_i10.p1	Spodoptera|XP_050553385.1	23.077	117	74	4	520	628	884	1103	1211	1346	0.081	28.5	13.2353	8.69242
TRINITY_DN3747_c0_g1_i1.p1	Spodoptera|XP_035454997.2	23.810	63	45	1	103	162	163	384	446	522	0.017	27.3	38.6503	12.069
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035430162.1	75.000	344	86	0	1	344	344	1	344	350	0.0	548	100	98.2857
TRINITY_DN13580_c0_g1_i1.p1	Bmori|XP_012551722.1	70.605	347	93	3	1	338	344	1	347	356	0.0	525	100.872	97.4719
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035437321.1	37.919	298	146	9	1	289	344	1	268	286	1.83e-60	189	86.6279	104.196
TRINITY_DN13580_c0_g1_i1.p1	Spodoptera|XP_035437320.1	36.164	318	151	10	1	296	344	1	288	300	3.24e-58	183	92.4419	106
TRINITY_DN13580_c0_g1_i1.p1	Bmori|XP_004928320.1	40.079	252	135	6	66	308	344	42	286	286	3.55e-57	180	73.2558	88.1119
TRINITY_DN13580_c0_g1_i1.p1	Bmori|XP_012550238.1	36.585	41	25	1	149	189	344	290	329	531	0.073	26.9	11.9186	7.72128
TRINITY_DN13580_c0_g2_i1.p1	Bmori|XP_037870891.1	33.333	54	34	1	301	352	457	143	196	332	0.042	28.1	11.8162	16.2651
TRINITY_DN13580_c0_g2_i1.p1	Spodoptera|XP_035431089.2	28.889	45	32	0	308	352	457	152	196	332	0.41	24.6	9.84683	13.5542
TRINITY_DN13580_c0_g2_i1.p1	Bmori|NP_001243957.1	18.462	65	53	0	137	201	457	292	356	515	0.89	23.9	14.2232	12.6214
TRINITY_DN16039_c0_g1_i1.p1	Spodoptera|XP_035452567.1	35.484	31	16	1	41	71	296	149	175	523	0.98	23.1	10.473	5.92734
TRINITY_DN4799_c0_g1_i2.p1	Bmori|NP_001243957.1	45.833	24	13	0	106	129	458	400	423	515	0.90	23.9	5.24017	4.66019
TRINITY_DN59457_c0_g1_i1.p1	Bmori|XP_037870978.1	23.438	64	42	2	22	83	168	65	123	281	0.49	22.7	38.0952	22.7758
TRINITY_DN59457_c0_g1_i1.p1	Bmori|XP_062532873.1	25.806	62	43	1	22	83	168	13	71	629	0.50	22.7	36.9048	9.85692
TRINITY_DN3188_c0_g1_i2.p1	Spodoptera|XP_050559578.1	37.778	45	24	2	397	441	1028	8	48	514	0.14	27.7	4.37743	8.75486
TRINITY_DN3188_c0_g1_i2.p1	Bmori|NP_001243980.1	37.037	27	17	0	646	672	1028	387	413	520	0.16	27.7	2.62646	5.19231
TRINITY_DN3188_c0_g1_i2.p1	Spodoptera|XP_035454997.2	30.357	56	38	1	469	523	1028	137	192	522	0.30	26.6	5.44747	10.728
TRINITY_DN3188_c0_g1_i2.p1	Bmori|XP_062532873.1	30.952	42	29	0	265	306	1028	334	375	629	0.99	25.0	4.0856	6.67727
TRINITY_DN16876_c0_g2_i1.p1	Spodoptera|XP_035449978.1	36.667	30	19	0	15	44	169	727	756	769	0.046	26.2	17.7515	3.90117
TRINITY_DN16876_c0_g2_i1.p1	Bmori|XP_004924572.1	36.364	33	21	0	15	47	169	727	759	769	0.098	25.0	19.5266	4.29129
TRINITY_DN33397_c0_g2_i1.p1	Bmori|NP_001243974.1	24.051	79	59	1	54	132	950	89	166	511	0.49	25.8	8.31579	15.4599
TRINITY_DN33397_c0_g2_i1.p1	Bmori|XP_037874115.1	21.818	55	43	0	352	406	950	250	304	479	0.70	25.4	5.78947	11.4823
TRINITY_DN24133_c0_g1_i1.p1	Bmori|XP_062531495.1	46.154	26	13	1	104	129	183	365	389	517	0.44	23.1	14.2077	5.02901
TRINITY_DN24133_c0_g1_i1.p1	Spodoptera|XP_050556017.1	41.176	34	14	2	78	110	183	618	646	1039	0.90	22.3	18.5792	3.27238
TRINITY_DN7722_c0_g1_i19.p1	Spodoptera|XP_050553385.1	26.431	961	602	33	5	928	1006	330	1222	1346	9.44e-74	258	95.5268	71.3967
TRINITY_DN7722_c0_g1_i19.p1	Bmori|XP_062529124.1	29.333	600	358	21	5	585	1006	296	848	887	8.81e-64	225	59.6421	67.6437
TRINITY_DN7722_c0_g1_i19.p1	Bmori|XP_062532873.1	27.230	213	138	9	669	877	1006	250	449	629	5.20e-10	55.1	21.173	33.8633
TRINITY_DN7722_c0_g1_i19.p1	Spodoptera|XP_050552501.1	31.707	41	28	0	700	740	1006	26	66	490	0.37	26.2	4.07555	8.36735
TRINITY_DN7722_c0_g1_i19.p1	Spodoptera|XP_035458622.2	40.909	22	13	0	728	749	1006	16	37	508	0.93	25.0	2.18688	4.33071
TRINITY_DN22826_c1_g1_i3.p1	Bmori|XP_062529124.1	28.235	85	46	4	95	179	188	4	73	887	0.16	24.6	45.2128	9.58286
TRINITY_DN1363_c0_g1_i19.p1	Spodoptera|XP_035456846.2	35.714	28	18	0	139	166	860	405	432	504	0.76	25.0	3.25581	5.55556
TRINITY_DN7163_c0_g1_i1.p1	Bmori|XP_012550238.1	33.333	36	24	0	18	53	490	320	355	531	0.57	24.6	7.34694	6.77966
TRINITY_DN555_c0_g1_i5.p1	Bmori|XP_062529124.1	34.375	32	21	0	123	154	161	837	868	887	0.52	22.7	19.8758	3.60767
TRINITY_DN22826_c1_g3_i2.p1	Spodoptera|XP_035434000.2	24.615	65	48	1	38	101	204	349	413	526	0.022	27.3	31.8627	12.3574
TRINITY_DN22826_c1_g3_i2.p1	Spodoptera|XP_035454642.2	32.000	50	31	1	61	110	204	95	141	518	0.85	22.3	24.5098	9.65251
TRINITY_DN22826_c1_g4_i1.p1	Spodoptera|XP_035434000.2	24.138	58	43	1	38	94	239	355	412	526	0.58	23.1	24.2678	11.0266
TRINITY_DN20018_c0_g1_i25.p1	Spodoptera|XP_035431089.2	23.377	77	54	1	291	367	496	255	326	332	0.063	27.3	15.5242	23.1928
TRINITY_DN20018_c0_g1_i25.p1	Bmori|XP_037870891.1	22.078	77	55	1	291	367	496	255	326	332	0.39	25.0	15.5242	23.1928
TRINITY_DN31549_c0_g1_i27.p1	Bmori|NP_001135960.1	26.000	150	74	7	10	148	475	5	128	514	0.95	23.9	31.5789	29.1829
TRINITY_DN5314_c0_g1_i1.p1	Bmori|XP_021203793.2	43.333	30	11	1	152	175	200	34	63	447	0.95	22.3	15	6.71141
TRINITY_DN4682_c0_g1_i11.p1	Spodoptera|XP_050553385.1	46.154	26	13	1	503	528	751	793	817	1346	0.18	26.9	3.46205	1.93165
TRINITY_DN4682_c0_g1_i11.p1	Spodoptera|XP_050556017.1	41.935	31	16	1	390	418	751	97	127	1039	0.72	25.0	4.12783	2.98364
TRINITY_DN14492_c0_g1_i2.p1	Bmori|XP_037870978.1	30.000	70	39	2	10	79	211	196	255	281	0.002	30.8	33.1754	24.911
TRINITY_DN14492_c0_g1_i2.p1	Bmori|XP_062532873.1	30.303	66	36	2	19	84	211	153	208	629	0.021	27.7	31.2796	10.4928
TRINITY_DN1479_c0_g3_i4.p1	Spodoptera|XP_035438682.2	35.714	42	26	1	239	280	283	307	347	566	0.078	26.2	14.841	7.42049
TRINITY_DN142_c1_g1_i2.p1	Bmori|NP_001243974.1	33.333	45	25	1	180	224	269	343	382	511	0.21	25.0	16.7286	8.80626
TRINITY_DN8633_c0_g1_i1.p1	Spodoptera|XP_035456846.2	27.807	187	132	3	169	354	569	69	253	504	1.96e-13	64.7	32.8647	37.1032
TRINITY_DN8633_c0_g1_i1.p1	Bmori|XP_004923500.1	25.131	191	132	5	169	358	569	69	249	503	1.80e-12	61.6	33.5677	37.9722
TRINITY_DN8633_c0_g1_i1.p1	Bmori|XP_037874115.1	22.115	104	50	2	164	267	569	327	399	479	0.51	25.0	18.2777	21.7119
TRINITY_DN60280_c0_g1_i1.p1	Spodoptera|XP_035434000.2	43.478	23	13	0	81	103	144	377	399	526	0.80	21.9	15.9722	4.37262
TRINITY_DN3720_c4_g1_i2.p1	Spodoptera|XP_035454997.2	28.205	39	24	1	1380	1414	1470	221	259	522	0.53	26.2	2.65306	7.47126
TRINITY_DN9132_c1_g3_i1.p1	Spodoptera|XP_050552501.1	47.059	17	9	0	60	76	119	229	245	490	0.31	22.7	14.2857	3.46939
TRINITY_DN12782_c0_g1_i16.p1	Spodoptera|XP_035454998.2	31.250	48	24	2	47	90	158	45	87	521	0.79	21.9	30.3797	9.21305
TRINITY_DN36576_c0_g1_i1.p1	Bmori|XP_062532873.1	29.245	106	74	1	2	107	108	338	442	629	2.20e-12	54.3	98.1481	16.8521
TRINITY_DN36576_c0_g1_i1.p1	Spodoptera|XP_050553385.1	29.474	95	66	1	13	107	108	1073	1166	1346	3.56e-10	48.1	87.963	7.05795
TRINITY_DN36576_c0_g1_i1.p1	Spodoptera|XP_035431933.1	33.333	48	24	2	31	78	108	87	126	438	0.15	23.1	44.4444	10.9589
TRINITY_DN41351_c0_g1_i1.p1	Bmori|XP_062532873.1	58.333	12	5	0	285	296	437	163	174	629	0.93	23.9	2.746	1.90779
TRINITY_DN20995_c0_g1_i17.p1	Bmori|XP_062532873.1	28.743	167	87	5	1422	1584	1747	278	416	629	6.23e-10	55.8	9.55924	26.5501
TRINITY_DN20995_c0_g1_i17.p1	Spodoptera|XP_050553385.1	32.143	84	46	2	1501	1584	1747	1068	1140	1346	5.69e-06	43.1	4.80824	6.24071
TRINITY_DN20995_c0_g1_i17.p1	Spodoptera|XP_050559575.1	24.691	81	44	4	1139	1208	1747	130	204	520	0.029	30.8	4.63652	15.5769
TRINITY_DN20995_c0_g1_i17.p1	Bmori|XP_062529124.1	31.579	57	24	3	338	393	1747	209	251	887	0.35	27.3	3.26274	6.42616
TRINITY_DN4518_c0_g1_i1.p1	Spodoptera|XP_050553385.1	30.000	70	42	3	528	596	1362	521	584	1346	0.14	28.1	5.1395	5.20059
TRINITY_DN4231_c3_g1_i1.p1	Bmori|XP_062532873.1	34.884	43	28	0	49	91	100	386	428	629	2.83e-04	30.8	43	6.83625
TRINITY_DN4231_c3_g1_i1.p1	Spodoptera|XP_050553385.1	36.111	36	23	0	49	84	100	1110	1145	1346	8.54e-04	29.6	36	2.67459
TRINITY_DN3605_c0_g1_i11.p1	Bmori|XP_062532873.1	30.233	43	29	1	110	152	162	202	243	629	0.65	22.3	26.5432	6.83625
TRINITY_DN31547_c0_g1_i1.p1	Spodoptera|XP_035436720.2	36.364	22	14	0	8	29	101	133	154	335	0.032	25.0	21.7822	6.56716
TRINITY_DN31547_c0_g1_i1.p1	Spodoptera|XP_050553385.1	44.000	25	14	0	56	80	101	362	386	1346	0.40	21.9	24.7525	1.85736
TRINITY_DN13415_c0_g1_i1.p1	Spodoptera|XP_035454997.2	42.308	26	15	0	293	318	397	389	414	522	0.36	24.6	6.54912	4.98084
TRINITY_DN13415_c0_g1_i1.p1	Spodoptera|XP_035431089.2	34.286	35	17	1	265	293	397	85	119	332	0.66	23.9	8.81612	10.5422
TRINITY_DN4680_c0_g1_i4.p1	Spodoptera|XP_035449983.2	32.432	37	25	0	425	461	563	485	521	539	0.26	25.8	6.57194	6.86456
TRINITY_DN4400_c0_g1_i1.p1	Bmori|NP_001243970.1	61.538	13	5	0	10	22	99	69	81	516	0.43	21.9	13.1313	2.51938
TRINITY_DN21069_c0_g1_i1.p1	Spodoptera|XP_050553385.1	36.331	278	171	2	3	274	510	599	876	1346	7.88e-55	191	54.5098	20.6538
TRINITY_DN21069_c0_g1_i1.p1	Bmori|XP_062529124.1	35.737	319	185	6	2	304	510	568	882	887	1.21e-53	187	62.549	35.9639
TRINITY_DN21069_c0_g2_i1.p1	Bmori|XP_062529124.1	34.375	160	97	5	244	400	401	415	569	887	8.40e-22	90.1	39.9002	18.0383
TRINITY_DN21069_c0_g2_i1.p1	Spodoptera|XP_050553385.1	31.016	187	114	6	219	401	401	425	600	1346	6.99e-20	84.3	46.6334	13.893
TRINITY_DN21069_c0_g2_i1.p1	Bmori|XP_012544462.1	52.941	17	8	0	360	376	401	635	651	754	0.47	24.6	4.2394	2.25464
TRINITY_DN21069_c0_g2_i1.p1	Bmori|XP_012544461.1	52.941	17	8	0	360	376	401	635	651	777	0.47	24.6	4.2394	2.1879
TRINITY_DN21069_c0_g2_i1.p1	Spodoptera|XP_035449978.1	52.941	17	8	0	360	376	401	635	651	769	0.47	24.6	4.2394	2.21066
TRINITY_DN21069_c0_g2_i1.p1	Bmori|XP_004924572.1	52.941	17	8	0	360	376	401	635	651	769	0.47	24.6	4.2394	2.21066
TRINITY_DN21069_c0_g2_i1.p1	Spodoptera|XP_035449979.1	52.941	17	8	0	360	376	401	635	651	753	0.49	24.6	4.2394	2.25764
TRINITY_DN21069_c0_g2_i1.p1	Spodoptera|XP_035449977.1	52.941	17	8	0	360	376	401	635	651	777	0.49	24.6	4.2394	2.1879
TRINITY_DN21069_c0_g2_i1.p1	Bmori|XP_062532873.1	30.303	33	23	0	251	283	401	196	228	629	0.80	23.9	8.22943	5.24642
TRINITY_DN7278_c0_g1_i10.p1	Spodoptera|XP_035452810.2	34.783	23	15	0	48	70	320	168	190	522	0.67	23.5	7.1875	4.40613
TRINITY_DN3070_c0_g1_i10.p1	Spodoptera|XP_035449983.2	36.000	25	16	0	384	408	469	361	385	539	0.27	25.4	5.33049	4.63822
TRINITY_DN3070_c0_g1_i10.p1	Bmori|NP_001243973.1	36.000	25	16	0	384	408	469	358	382	536	0.30	25.4	5.33049	4.66418
TRINITY_DN19355_c0_g1_i2.p1	Bmori|XP_062529502.1	32.394	71	36	3	52	119	218	77	138	538	0.001	31.6	32.5688	13.197
TRINITY_DN19355_c0_g1_i2.p1	Spodoptera|XP_035437706.2	29.091	55	32	2	68	119	218	89	139	544	0.59	23.1	25.2294	10.1103
TRINITY_DN2134_c0_g1_i13.p1	Spodoptera|XP_050553385.1	19.767	86	69	0	117	202	714	1208	1293	1346	0.19	26.9	12.0448	6.3893
TRINITY_DN2134_c0_g1_i13.p1	Spodoptera|XP_035440285.2	46.875	32	16	1	318	348	714	215	246	521	0.37	25.8	4.48179	6.14203
TRINITY_DN8609_c0_g1_i2.p1	Bmori|NP_001091799.1	33.333	21	14	0	83	103	169	303	323	436	0.55	22.7	12.426	4.81651
TRINITY_DN8609_c0_g1_i2.p1	Spodoptera|XP_035436808.1	33.333	21	14	0	83	103	169	302	322	434	0.58	22.7	12.426	4.83871
TRINITY_DN51388_c0_g1_i1.p1	Bmori|NP_001243980.1	33.333	42	23	1	18	54	108	309	350	520	0.45	21.9	38.8889	8.07692
TRINITY_DN18419_c0_g1_i11.p1	Bmori|NP_001243973.1	35.714	42	22	1	94	130	179	293	334	536	0.34	23.5	23.4637	7.83582
TRINITY_DN13118_c1_g1_i1.p1	Bmori|NP_001243974.1	25.581	43	25	1	64	106	112	81	116	511	0.88	21.2	38.3929	8.41487
TRINITY_DN4383_c1_g2_i1.p1	Spodoptera|XP_050550708.1	29.688	64	33	2	27	90	225	4	55	112	0.15	24.3	28.4444	57.1429
TRINITY_DN4383_c1_g2_i1.p1	Spodoptera|XP_050550361.1	40.000	30	18	0	99	128	225	460	489	516	1.00	22.3	13.3333	5.81395
TRINITY_DN42961_c0_g1_i1.p1	Bmori|NP_001108473.1	66.667	12	4	0	16	27	124	39	50	407	0.029	25.8	9.67742	2.9484
TRINITY_DN42961_c0_g1_i1.p1	Spodoptera|XP_035438682.2	50.000	12	6	0	16	27	124	181	192	566	0.28	22.7	9.67742	2.12014
TRINITY_DN5453_c0_g1_i1.p1	Bmori|XP_037875539.1	22.989	87	59	2	79	159	220	256	340	518	0.061	26.2	39.5455	16.7954
TRINITY_DN5453_c0_g1_i1.p1	Bmori|XP_062531495.1	20.690	87	61	2	79	159	220	256	340	517	0.88	22.7	39.5455	16.8279
TRINITY_DN15938_c0_g1_i1.p1	Bmori|NP_001274756.1	28.788	66	29	3	127	177	230	433	495	508	0.56	23.1	28.6957	12.9921
TRINITY_DN47150_c0_g1_i1.p1	Spodoptera|XP_035438682.2	33.333	27	18	0	37	63	101	130	156	566	0.87	20.8	26.7327	4.77032
TRINITY_DN41327_c0_g1_i1.p1	Spodoptera|XP_035455002.2	25.882	85	54	2	47	131	190	78	153	521	0.23	24.3	44.7368	16.3148
TRINITY_DN802_c3_g2_i1.p1	Spodoptera|XP_035444053.2	20.690	58	40	1	9	66	253	422	473	493	0.21	24.6	22.9249	11.7647
TRINITY_DN802_c3_g2_i1.p1	Bmori|XP_004932409.1	22.414	58	39	1	9	66	253	399	450	468	0.34	24.3	22.9249	12.3932
TRINITY_DN9404_c0_g1_i1.p1	Spodoptera|XP_050552501.1	28.889	90	43	3	665	753	1075	83	152	490	0.16	27.7	8.37209	18.3673
TRINITY_DN12084_c0_g1_i1.p1	Spodoptera|XP_035430162.1	27.869	61	33	2	22	82	175	112	161	350	0.35	23.1	34.8571	17.4286
TRINITY_DN12084_c0_g1_i1.p1	Bmori|NP_001243973.1	30.233	43	26	1	48	86	175	54	96	536	0.96	21.9	24.5714	8.02239
TRINITY_DN553_c0_g1_i5.p1	Bmori|NP_001243978.1	27.778	108	55	5	7	100	1272	231	329	521	0.48	26.2	8.49057	20.7294
TRINITY_DN7836_c0_g2_i4.p1	Spodoptera|XP_050553385.1	47.619	21	11	0	468	488	548	248	268	1346	0.21	26.2	3.83212	1.56018
TRINITY_DN7138_c0_g1_i2.p1	Bmori|XP_037875539.1	40.000	30	12	1	89	112	136	407	436	518	0.15	23.9	22.0588	5.79151
TRINITY_DN25601_c0_g1_i11.p1	Bmori|XP_012550238.1	28.571	49	31	1	197	241	374	237	285	531	0.23	25.4	13.1016	9.22787
TRINITY_DN96_c1_g1_i4.p1	Spodoptera|XP_035458586.2	27.778	36	26	0	183	218	992	118	153	516	0.67	25.4	3.62903	6.97674
TRINITY_DN33254_c0_g1_i1.p1	Bmori|NP_001243973.1	52.941	17	8	0	16	32	189	405	421	536	0.29	23.9	8.99471	3.17164
TRINITY_DN20155_c0_g2_i1.p1	Bmori|XP_062529502.1	25.882	85	62	1	494	578	594	232	315	538	0.058	28.1	14.3098	15.7993
TRINITY_DN942_c3_g2_i1.p1	Spodoptera|XP_050556017.1	28.409	88	56	4	212	293	496	245	331	1039	0.091	27.3	17.7419	8.46968
TRINITY_DN37486_c0_g1_i1.p1	Bmori|NP_001243957.1	23.256	43	33	0	22	64	107	401	443	515	0.20	22.7	40.1869	8.34951
TRINITY_DN37486_c0_g1_i1.p1	Spodoptera|XP_050553385.1	28.846	52	35	1	18	69	107	804	853	1346	0.81	21.2	48.5981	3.8633
TRINITY_DN5451_c0_g1_i1.p1	Bmori|XP_062527289.1	31.250	32	18	1	98	125	158	436	467	527	0.51	22.7	20.2532	6.07211
TRINITY_DN24106_c0_g1_i2.p1	Spodoptera|XP_035452567.1	44.828	29	15	1	142	169	348	447	475	523	0.043	27.7	8.33333	5.54493
TRINITY_DN24106_c0_g1_i2.p1	Bmori|XP_004934317.1	37.838	37	23	0	108	144	348	79	115	286	0.11	26.2	10.6322	12.9371
