qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN33353_c0_g1_i3.p1	31.351	185	1641	849	1.38e-18	84.0	11.2736	21.7903
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN33353_c0_g1_i3.p1	26.442	208	1641	849	2.74e-07	47.0	12.6752	24.4994
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN12905_c0_g2_i1.p1	30.556	180	1641	629	1.07e-16	77.4	10.9689	28.6169
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN12905_c0_g2_i1.p1	26.857	175	1641	629	4.61e-11	59.3	10.6642	27.8219
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN13145_c0_g1_i1.p1	33.113	151	1641	593	1.23e-16	77.4	9.20171	25.4637
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4426_c0_g1_i3.p1	27.803	223	1641	707	1.89e-16	77.0	13.5893	31.5417
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4426_c0_g1_i3.p1	21.860	215	1641	707	1.00e-05	42.0	13.1018	30.4102
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4644_c0_g1_i1.p1	30.337	178	1641	638	3.58e-16	75.9	10.847	27.8997
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4644_c0_g1_i1.p1	27.570	214	1641	638	1.92e-12	63.9	13.0408	33.5423
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN1124_c0_g1_i10.p1	28.922	204	1641	1273	5.32e-16	75.9	12.4314	16.0251
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN1124_c0_g1_i10.p1	25.551	227	1641	1273	2.59e-14	70.5	13.833	17.8319
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN1124_c0_g1_i10.p1	23.034	356	1641	1273	2.60e-13	67.0	21.6941	27.9654
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN1124_c0_g1_i10.p1	24.186	215	1641	1273	1.29e-06	45.1	13.1018	16.8892
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN12134_c0_g1_i3.p1	27.511	229	1641	1395	3.42e-15	73.2	13.9549	16.4158
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN12134_c0_g1_i3.p1	27.941	204	1641	1395	1.67e-09	54.7	12.4314	14.6237
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN12134_c0_g1_i3.p1	27.411	197	1641	1395	6.76e-09	52.4	12.0049	14.1219
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN5424_c0_g1_i1.p1	24.715	263	1641	1366	3.58e-15	73.2	16.0268	19.2533
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN5424_c0_g1_i1.p1	23.047	256	1641	1366	3.55e-08	50.1	15.6002	18.7408
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN37894_c0_g1_i1.p1	32.174	115	1641	125	4.08e-15	66.2	7.00792	92
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN37894_c0_g1_i1.p1	39.759	83	1641	125	3.00e-10	52.0	5.05789	66.4
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN662_c0_g4_i1.p1	28.017	232	1641	1345	6.49e-15	72.4	14.1377	17.2491
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN662_c0_g4_i1.p1	25.641	273	1641	1345	7.76e-09	52.4	16.6362	20.2974
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN662_c0_g4_i1.p1	25.564	133	1641	1345	8.36e-04	35.8	8.10481	9.88848
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN7214_c0_g1_i11.p1	27.805	205	1641	655	1.75e-13	67.0	12.4924	31.2977
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN7214_c0_g1_i11.p1	27.928	222	1641	655	4.44e-13	65.9	13.5283	33.8931
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4518_c0_g1_i1.p1	26.500	200	1641	1363	5.72e-12	62.8	12.1877	14.6735
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4518_c0_g1_i1.p1	25.000	228	1641	1363	1.59e-06	44.7	13.894	16.7278
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN662_c0_g1_i2.p1	25.234	214	1641	1516	3.01e-11	60.5	13.0408	14.1161
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN662_c0_g1_i2.p1	25.431	232	1641	1516	1.37e-08	51.6	14.1377	15.3034
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN9474_c0_g1_i1.p1	25.991	227	1641	1452	5.95e-11	59.3	13.833	15.6336
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN9474_c0_g1_i1.p1	26.630	184	1641	1452	3.32e-08	50.4	11.2127	12.6722
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN9474_c0_g1_i1.p1	23.529	204	1641	1452	2.89e-04	37.4	12.4314	14.0496
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN254_c0_g1_i11.p1	25.909	220	1641	1595	2.86e-10	57.0	13.4065	13.7931
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN254_c0_g1_i11.p1	28.387	155	1641	1595	1.09e-05	42.0	9.44546	9.71787
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN254_c0_g1_i11.p1	26.776	183	1641	1595	1.01e-04	38.9	11.1517	11.4734
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN54_c0_g1_i1.p1	23.108	251	1641	1379	8.84e-10	55.5	15.2956	18.2016
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN20355_c0_g1_i13.p1	24.542	273	1641	888	1.81e-09	54.3	16.6362	30.7432
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN16854_c0_g2_i2.p1	27.358	212	1641	548	2.01e-09	53.9	12.919	38.6861
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4830_c1_g1_i1.p1	28.342	187	1641	879	2.88e-09	53.5	11.3955	21.2742
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4830_c1_g1_i1.p1	27.749	191	1641	879	7.90e-09	52.4	11.6392	21.7292
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN4830_c1_g1_i1.p1	26.442	208	1641	879	4.05e-04	36.6	12.6752	23.6633
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN18452_c0_g1_i1.p1	25.373	201	1641	1399	6.17e-09	52.8	12.2486	14.3674
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN18452_c0_g1_i1.p1	25.532	235	1641	1399	2.34e-08	50.8	14.3205	16.7977
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN11773_c0_g1_i7.p1	25.581	215	1641	768	3.14e-08	50.1	13.1018	27.9948
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN18075_c0_g1_i1.p1	27.027	148	1641	645	5.07e-08	49.3	9.01889	22.9457
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN18075_c0_g1_i1.p1	26.667	150	1641	645	8.95e-04	35.4	9.14077	23.2558
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN10989_c0_g1_i5.p1	24.779	113	1641	198	5.18e-05	38.5	6.88605	57.0707
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN35371_c0_g1_i1.p1	25.676	74	1641	120	6.78e-05	36.6	4.50945	61.6667
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN9037_c0_g1_i11.p1	28.671	143	1641	851	1.70e-04	38.1	8.7142	16.8038
TRINITY_DN11606_c0_g1_i6.p1	TRINITY_DN49408_c0_g1_i1.p1	31.884	69	1641	151	6.59e-04	34.3	4.20475	45.6954
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN33353_c0_g1_i3.p1	36.950	636	768	849	9.00e-144	436	82.8125	74.9117
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4426_c0_g1_i3.p1	32.911	474	768	707	2.74e-60	209	61.7188	67.0438
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN1124_c0_g1_i10.p1	37.395	238	768	1273	6.54e-51	185	30.9896	18.696
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN1124_c0_g1_i10.p1	41.525	236	768	1273	2.21e-49	180	30.7292	18.5389
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN16854_c0_g2_i2.p1	37.860	243	768	548	6.27e-40	147	31.6406	44.3431
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN18452_c0_g1_i1.p1	33.700	273	768	1399	6.05e-37	141	35.5469	19.5139
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN18452_c0_g1_i1.p1	26.210	248	768	1399	2.45e-22	94.7	32.2917	17.7269
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN5424_c0_g1_i1.p1	32.794	247	768	1366	5.79e-36	138	32.1615	18.082
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN5424_c0_g1_i1.p1	30.303	231	768	1366	7.05e-26	106	30.0781	16.9107
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN662_c0_g1_i2.p1	28.772	285	768	1516	9.56e-36	137	37.1094	18.7995
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN662_c0_g1_i2.p1	27.575	301	768	1516	1.16e-28	115	39.1927	19.8549
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN662_c0_g4_i1.p1	31.660	259	768	1345	2.64e-35	136	33.724	19.2565
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN662_c0_g4_i1.p1	31.250	224	768	1345	1.90e-22	95.1	29.1667	16.6543
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4518_c0_g1_i1.p1	31.873	251	768	1363	6.61e-35	135	32.6823	18.4153
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4518_c0_g1_i1.p1	26.383	235	768	1363	1.00e-21	92.8	30.599	17.2414
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN12134_c0_g1_i3.p1	27.604	384	768	1395	1.65e-34	134	50	27.5269
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN12134_c0_g1_i3.p1	26.482	253	768	1395	1.91e-24	101	32.9427	18.1362
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN9474_c0_g1_i1.p1	34.375	224	768	1452	3.67e-31	123	29.1667	15.427
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN9474_c0_g1_i1.p1	23.750	240	768	1452	2.35e-20	88.6	31.25	16.5289
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN54_c0_g1_i1.p1	30.980	255	768	1379	3.00e-30	120	33.2031	18.4917
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN54_c0_g1_i1.p1	24.229	227	768	1379	5.30e-20	87.4	29.5573	16.4612
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN254_c0_g1_i11.p1	31.197	234	768	1595	1.12e-20	89.7	30.4688	14.6708
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN254_c0_g1_i11.p1	25.000	244	768	1595	1.03e-14	70.1	31.7708	15.2978
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN10989_c0_g1_i5.p1	32.857	140	768	198	1.04e-19	80.5	18.2292	70.7071
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN33832_c0_g1_i10.p1	26.718	262	768	1697	6.99e-17	77.4	34.1146	15.439
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN33832_c0_g1_i10.p1	26.009	223	768	1697	7.71e-13	64.3	29.0365	13.1408
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4644_c0_g1_i1.p1	30.769	234	768	638	7.91e-16	73.2	30.4688	36.6771
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN9946_c0_g2_i2.p1	28.270	237	768	621	2.00e-15	72.0	30.8594	38.1643
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN332_c0_g1_i5.p1	28.346	254	768	698	4.40e-15	70.9	33.0729	36.3897
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN20355_c0_g1_i13.p1	26.754	228	768	888	6.43e-15	70.5	29.6875	25.6757
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN264_c0_g1_i11.p1	26.609	233	768	1744	1.12e-13	67.0	30.3385	13.3601
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN264_c0_g1_i11.p1	23.288	219	768	1744	7.78e-09	51.2	28.5156	12.5573
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN13145_c0_g1_i1.p1	28.111	217	768	593	1.48e-13	65.9	28.2552	36.5936
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN7214_c0_g1_i11.p1	30.348	201	768	655	4.03e-13	64.7	26.1719	30.687
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN5175_c0_g1_i3.p1	23.207	237	768	722	6.07e-13	63.9	30.8594	32.8255
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN12905_c0_g2_i1.p1	28.293	205	768	629	1.34e-12	62.8	26.6927	32.5914
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4709_c2_g1_i1.p1	26.482	253	768	668	2.00e-12	62.4	32.9427	37.8743
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN9037_c0_g1_i11.p1	28.302	212	768	851	2.54e-12	62.0	27.6042	24.9119
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN11606_c0_g1_i6.p1	25.346	217	768	1641	9.99e-12	60.5	28.2552	13.2236
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN1442_c0_g1_i7.p1	23.482	247	768	795	1.07e-11	60.1	32.1615	31.0692
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN2350_c0_g1_i14.p1	24.545	220	768	791	8.22e-11	57.4	28.6458	27.8129
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN30_c14_g1_i4.p1	24.091	220	768	669	4.70e-10	54.7	28.6458	32.8849
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4830_c1_g1_i1.p1	24.444	225	768	879	6.75e-09	51.2	29.2969	25.5973
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN4830_c1_g1_i1.p1	27.273	176	768	879	1.21e-07	47.0	22.9167	20.0228
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN1142_c1_g1_i12.p1	23.311	296	768	764	1.66e-07	46.6	38.5417	38.7435
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN9986_c0_g1_i1.p1	27.941	68	768	564	1.11e-04	37.4	8.85417	12.0567
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN37894_c0_g1_i1.p1	28.000	50	768	125	4.74e-04	33.5	6.51042	40
TRINITY_DN11773_c0_g1_i7.p1	TRINITY_DN35371_c0_g2_i1.p1	20.765	183	768	224	5.86e-04	34.3	23.8281	81.6964
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN5424_c0_g1_i1.p1	50.642	1402	1395	1366	0.0	1441	100.502	102.635
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN662_c0_g4_i1.p1	48.223	1379	1395	1345	0.0	1299	98.853	102.528
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN18452_c0_g1_i1.p1	47.138	1415	1395	1399	0.0	1264	101.434	101.144
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4518_c0_g1_i1.p1	46.231	1393	1395	1363	0.0	1207	99.8566	102.201
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN54_c0_g1_i1.p1	44.191	1403	1395	1379	0.0	1134	100.573	101.74
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9474_c0_g1_i1.p1	38.434	1379	1395	1452	0.0	903	98.853	94.9725
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN662_c0_g1_i2.p1	33.964	1428	1395	1516	0.0	702	102.366	94.1953
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i11.p1	29.398	1296	1395	1595	1.05e-150	490	92.9032	81.2539
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN20355_c0_g1_i13.p1	29.149	717	1395	888	2.72e-79	273	51.3978	80.7432
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN20355_c0_g1_i13.p1	29.381	194	1395	888	1.96e-13	67.0	13.9068	21.8468
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9986_c0_g1_i1.p1	28.686	624	1395	564	2.63e-61	213	44.7312	110.638
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1124_c0_g1_i10.p1	25.137	911	1395	1273	1.10e-53	198	65.3047	71.5632
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1124_c0_g1_i10.p1	26.220	492	1395	1273	3.10e-39	151	35.2688	38.6489
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1124_c0_g1_i10.p1	30.806	211	1395	1273	1.91e-22	96.7	15.1254	16.575
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4426_c0_g1_i3.p1	26.703	543	1395	707	3.69e-39	149	38.9247	76.8034
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4426_c0_g1_i3.p1	28.723	282	1395	707	2.46e-26	108	20.2151	39.8868
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33353_c0_g1_i3.p1	26.240	484	1395	849	1.14e-33	132	34.6953	57.0082
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33353_c0_g1_i3.p1	26.906	223	1395	849	1.36e-21	93.6	15.9857	26.2662
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN44328_c0_g1_i1.p1	44.643	112	1395	114	3.42e-30	108	8.02867	98.2456
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN11773_c0_g1_i7.p1	27.604	384	1395	768	3.26e-28	114	27.5269	50
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN11773_c0_g1_i7.p1	26.482	253	1395	768	9.26e-20	87.4	18.1362	32.9427
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9037_c0_g1_i11.p1	34.450	209	1395	851	2.22e-24	102	14.9821	24.5593
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9037_c0_g1_i11.p1	27.437	277	1395	851	8.24e-22	94.4	19.8566	32.5499
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9037_c0_g1_i11.p1	25.116	215	1395	851	2.48e-05	40.4	15.4122	25.2644
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN16854_c0_g2_i2.p1	24.354	542	1395	548	2.70e-24	101	38.853	98.9051
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN16854_c0_g2_i2.p1	30.734	218	1395	548	2.07e-17	79.3	15.6272	39.781
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN2350_c0_g1_i14.p1	28.774	212	1395	791	2.39e-15	73.2	15.1971	26.8015
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN2350_c0_g1_i14.p1	24.670	227	1395	791	5.79e-13	65.5	16.2724	28.6979
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	27.511	229	1395	1641	3.39e-15	73.2	16.4158	13.9549
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	27.941	204	1395	1641	1.48e-09	54.7	14.6237	12.4314
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	27.411	197	1395	1641	5.95e-09	52.4	14.1219	12.0049
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	30.144	209	1395	1744	1.43e-13	67.8	14.9821	11.9839
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	25.110	227	1395	1744	6.10e-12	62.4	16.2724	13.0161
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	21.277	235	1395	1744	2.85e-07	47.0	16.8459	13.4748
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	25.108	231	1395	1744	4.10e-07	46.6	16.5591	13.2454
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN5175_c0_g1_i3.p1	24.402	209	1395	722	7.95e-13	64.7	14.9821	28.9474
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN5175_c0_g1_i3.p1	26.316	209	1395	722	2.40e-11	60.1	14.9821	28.9474
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	26.293	232	1395	1697	3.28e-12	63.2	16.6308	13.6712
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	25.105	239	1395	1697	1.40e-10	57.8	17.1326	14.0837
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	21.667	240	1395	1697	2.34e-07	47.4	17.2043	14.1426
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	25.110	227	1395	1697	1.80e-04	37.7	16.2724	13.3765
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1442_c0_g1_i7.p1	24.314	255	1395	795	6.67e-12	62.0	18.2796	32.0755
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1442_c0_g1_i7.p1	22.449	245	1395	795	8.46e-09	51.6	17.5627	30.8176
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN30_c14_g1_i4.p1	27.225	191	1395	669	1.94e-10	57.0	13.6918	28.5501
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN30_c14_g1_i4.p1	25.110	227	1395	669	7.80e-10	55.1	16.2724	33.9312
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN10989_c0_g1_i5.p1	35.000	80	1395	198	6.63e-10	52.8	5.73477	40.404
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN10989_c0_g1_i5.p1	33.019	106	1395	198	1.12e-07	46.2	7.59857	53.5354
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN7214_c0_g1_i11.p1	24.878	205	1395	655	4.82e-09	52.4	14.6953	31.2977
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4644_c0_g1_i1.p1	27.723	202	1395	638	9.10e-08	48.1	14.4803	31.6614
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4644_c0_g1_i1.p1	23.301	206	1395	638	5.05e-05	39.3	14.767	32.2884
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	28.125	192	1395	879	1.07e-07	48.1	13.7634	21.843
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	24.686	239	1395	879	8.28e-07	45.4	17.1326	27.19
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN332_c0_g1_i5.p1	24.885	217	1395	698	1.90e-06	43.9	15.5556	31.0888
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN9946_c0_g2_i2.p1	20.614	228	1395	621	2.99e-06	43.5	16.3441	36.715
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN35371_c0_g2_i1.p1	29.070	86	1395	224	2.37e-05	39.3	6.16487	38.3929
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN12905_c0_g2_i1.p1	24.272	206	1395	629	3.58e-05	39.7	14.767	32.7504
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN37894_c0_g1_i1.p1	25.000	120	1395	125	4.71e-04	34.3	8.60215	96
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN18075_c0_g1_i1.p1	21.287	202	1395	645	6.27e-04	35.8	14.4803	31.3178
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN1142_c1_g1_i12.p1	21.951	164	1395	764	0.001	35.4	11.7563	21.466
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN332_c0_g1_i5.p1	37.615	654	629	698	1.88e-155	457	103.975	93.6963
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	39.490	628	629	668	4.95e-152	447	99.841	94.012
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	37.520	637	629	638	8.57e-147	432	101.272	99.8433
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	35.443	632	629	655	1.96e-140	417	100.477	96.4885
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	34.173	635	629	621	2.76e-129	387	100.954	102.254
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	32.773	238	629	593	2.81e-34	130	37.8378	40.1349
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	23.529	289	629	645	5.06e-27	108	45.9459	44.8062
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN21780_c0_g2_i1.p1	40.146	137	629	136	1.77e-26	97.8	21.7806	100.735
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	46.957	115	629	151	3.94e-26	97.1	18.283	76.1589
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	31.604	212	629	1697	1.40e-21	92.0	33.7043	12.4926
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	29.518	166	629	1697	6.43e-16	73.6	26.3911	9.78197
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	32.065	184	629	722	5.13e-19	83.2	29.2528	25.4848
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	28.807	243	629	1273	8.99e-19	82.8	38.6328	19.0888
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	28.837	215	629	1273	1.34e-13	66.2	34.1812	16.8892
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN21780_c0_g1_i1.p1	24.670	227	629	175	1.13e-18	76.6	36.089	129.714
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN264_c0_g1_i11.p1	30.168	179	629	1744	7.10e-18	80.1	28.4579	10.2638
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN264_c0_g1_i11.p1	28.889	225	629	1744	8.01e-18	79.7	35.7711	12.9014
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	28.205	234	629	849	2.11e-17	78.2	37.2019	27.5618
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	30.556	180	629	1641	4.32e-17	77.4	28.6169	10.9689
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	26.857	175	629	1641	1.69e-11	59.3	27.8219	10.6642
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	26.339	224	629	707	6.01e-16	73.2	35.6121	31.6832
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	36.000	150	629	879	2.73e-12	61.6	23.8474	17.0648
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	38.571	70	629	879	5.39e-04	34.7	11.1288	7.96359
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	28.415	183	629	791	3.21e-12	61.2	29.0938	23.1353
